"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        ESCENARIO: build_activation con vendor=""zte"" y product=""SSAA"".

        ZTE tampoco está soportado — el guard aplica en la rama SSAA también.

        Resultado esperado: CommandBuilderError con mención del vendor.
        ","1","test_activacion_ssaa_vendor_desconocido_lanza_error","tests.unit","2026-07-20","passed","2026-07-20","TestValidacionVendorProducto","test_command_builder","",""
"
        ESCENARIO: Se intenta activar sin especificar ningún servicio.

        Sin servicios no hay nada que configurar — es un request inválido.

        Resultado esperado: CommandBuilderError con mención de 'services'.
        ","1","test_nokia_activation_sin_services_lanza_error","tests.unit","2026-07-20","passed","2026-07-20","TestValidacionParametros","test_command_builder","",""
"PV-CAN: Cancelación encola baja — combinaciones VNO × OLT faltantes.","3","test_can_matriz_cancelacion_exitosa[ids2-CVTR-OLT-VAL-001-False-CVTR/Nokia]","tests.api","2026-07-20","passed","2026-07-20","","test_cancel_order","",""
"
        ESCENARIO: Consulta de estado con token de API VNO (no token de portal).

        ServiceNow usa su token VNO para consultar el estado de una operación
        que encoló previamente. El endpoint debe aceptar tokens de API VNO
        con scope komands:query, no solo tokens de portal con transaction:read.

        Resultado esperado: HTTP 200.
        ","3","test_ops07_vno_api_token_puede_consultar_estado[ENTEL[03]-device-modification-device-modification]","tests.api","2026-07-20","passed","2026-07-20","TestEstadoOperacionVNOToken","test_operation_status","",""
"
        Cambio de fibra: fallo en la activación de prueba de la PON nueva (paso 1).

        El servidor real devuelve u_return_code=110 cuando el paso 1 del cambio
        de fibra (activación de prueba en la PON nueva) falla antes de desactivar
        la PON origen. El cliente queda activo en su PON original sin interrupción.
        Solo aplica a fiber-change.
        ","4","test_rc009_cambio_fibra_fallo_pon_nueva_paso1","tests.api","2026-07-20","passed","2026-07-20","TestCodigosRealesJeffrey","test_return_codes_real","",""
"PASO 7 — Baja de acceso con serial post-swap (unsubscription).","3","test_e2e_07_baja[Nokia-TCH]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Flag con máxima especificidad (VNO + tecnología + operación).

        Precondición: feature_flag(ENTEL, FTTH, activation, enabled=TRUE).
        Acción: POST /activation con VNO=ENTEL, tech=FTTH.
        Resultado esperado: Komands procesa. Score de especificidad = 3 (máximo).
        ","0","test_flg01c_flag_vno_tech_op_maxima_especificidad","tests.feature_flags","2026-07-20","skipped","2026-07-20","TestFlagOn","test_feature_flags","",""
"PV-MOD: Modificación — combinaciones VNO × OLT × operación faltantes en la matriz.","3","test_mod_matriz[PV-MOD-245-TCH-OLT-SCL-010-False-SPEED_CHANGE]","tests.api","2026-07-20","passed","2026-07-20","","test_modification","",""
"
        ESCENARIO: El rollback (OFF→ON) también queda en audit_log.

        Resultado esperado: Dos entradas consecutivas en audit_log:
          1. UPDATE enabled: true  → false  (conmutación)
          2. UPDATE enabled: false → true   (rollback)
        Tiempo entre entradas < 300s.
        ","0","test_regff04c_audit_log_registra_rollback_de_flag","tests.feature_flags","2026-07-20","skipped","2026-07-20","TestAuditLogFeatureFlag","test_feature_flags","",""
"
        ESCENARIO: El campo operation en la respuesta refleja el endpoint llamado.

        Permite que el consumidor verifique que está leyendo el estado
        del tipo de operación correcto y no hay confusión de rutas.

        Resultado esperado: campo operation == nombre del endpoint.
        ","3","test_ops02_estado_devuelve_operacion_correcta[service-modification-service-modification]","tests.api","2026-07-20","passed","2026-07-20","TestEstadoOperacionOK","test_operation_status","",""
"
        ESCENARIO: build_deactivation con product=""SSAA"".

        La baja solo tiene template para FTTH — no existe secuencia de baja SSAA.

        Resultado esperado: CommandBuilderError con mención de ""SSAA"".
        ","0","test_baja_producto_no_soportado_lanza_error","tests.unit","2026-07-20","passed","2026-07-20","TestValidacionVendorProducto","test_command_builder","",""
"PASO 6 — Consultar estado Cambio Dispositivo.","4","test_e2e_06_estado_cambio_dispositivo[Nokia-WOM]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Eliminar servicio VoIP de acceso Huawei FTTH.

        El cliente cancela telefonía VoIP pero mantiene internet.
        Huawei MA5800 soporta la eliminación del service-port de VoIP
        sin afectar el service-port de internet.

        Diferencia con MOD-22 (Nokia): Nokia ISAM no tiene este comando,
        por eso devuelve 422. Huawei sí lo soporta y devuelve 202.

        Resultado esperado: HTTP 202.
        ","4","test_mod25_remove_service_huawei_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestModificacionNuevosServicios","test_modification","",""
"PV-MOD: Modificación — combinaciones VNO × OLT × operación faltantes en la matriz.","4","test_mod_matriz[PV-MOD-244-TCH-OLT-SAN-001-False-UNBLOCK]","tests.api","2026-07-20","passed","2026-07-20","","test_modification","",""
"
        ESCENARIO: Activación Nokia SSAA grupo A (B2B).

        SSAA es el producto empresarial. Usa grupos (A/B/C/D/E/BX/DX)
        en vez de servicios (INTERNET/VOIP/IPTV).

        Resultado esperado: HTTP 202.
        ","4","test_act05_nokia_ssaa_grupo_a_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestActivacionValida","test_activation","",""
"
        ESCENARIO: Service-modification Nokia (cambio de velocidad) — paso crítico
        falla durante la ejecución CLI en la OLT.

        Komands había iniciado la modificación del perfil de velocidad (paso 1 OK)
        pero el paso 2 (aplicar nuevo QoS) falla. Komands revierte el paso 1
        (restaura el perfil de velocidad original) y retorna ROLLED_BACK.

        El cliente sigue con su velocidad anterior — no queda en estado inconsistente.

        Resultado esperado: HTTP 202 con status=ROLLED_BACK y error_code=KMD-5021.
        ","4","test_rbk05_modification_nokia_paso_critico_falla_retorna_rolled_back","tests.api","2026-07-20","passed","2026-07-20","TestRollbackEnOtrasOperaciones","test_rollback","",""
"
        ESCENARIO: Verificación explícita de que el campo external_order_id NO actúa
        como clave de idempotencia en Komands.

        AnexoH v2.2 (línea 1756): ""La idempotencia se basa exclusivamente en el
        X-Correlation-ID. Si ServiceNow envía un request idéntico pero con UUID diferente,
        Komands lo trata como una nueva transacción.""

        El resultado de este test documenta el comportamiento esperado para evitar
        confusión futura entre external_order_id (agrupación) y X-Correlation-ID
        (deduplicación).

        Resultado esperado: segunda llamada retorna 202 (nueva transacción), NO 200.
        ","7","test_idp03_external_order_id_no_desencadena_deduplicacion","tests.api","2026-07-20","passed","2026-07-20","TestIdempotenciaExternalOrderId","test_idempotency","",""
"
        ESCENARIO: Activación Nokia SSAA con grupos A+C combinados — 2 service-ports.

        Una misma ONT empresarial puede necesitar Internet básico (A) y un enlace
        L2 punto a punto (C) simultáneamente. Komands debe configurar ambos
        service-ports en la OLT en una sola transacción.

        Resultado esperado: HTTP 202.
        ","4","test_act23_nokia_ssaa_grupos_ac_combo_dos_service_ports_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestActivacionSSAAGruposExtendidos","test_activation","",""
"PASO 7 — Baja de acceso con serial post-swap (unsubscription).","4","test_e2e_07_baja[Huawei-Entel]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Rol VIEWER intenta consultar estado de operación.

        VIEWER solo tiene transaction:read — en el mock de prueba sí puede
        consultar, pero este test verifica que el endpoint requiere autenticación
        correcta. El rol VIEWER con transaction:read SÍ debe tener acceso.

        Resultado esperado: HTTP 200 (VIEWER tiene transaction:read).
        ","4","test_ops05_viewer_no_puede_consultar_estado[fiber-change-fiber-change]","tests.api","2026-07-20","passed","2026-07-20","TestEstadoOperacionAuth","test_operation_status","",""
"PV-PAR-317: Paridad Modificación velocidad FTTH Entel/Huawei MA5800 — Komands ≡ BluePlanet.","0","test_par317_entel_huawei5800_modificacion_paridad_komands_blueplanet","tests.api","2026-07-20","skipped","2026-07-20","TestParidadENTELHuawei","test_par_provision","",""
"Modificación: SL ID no asociado devuelve u_return_code=30.","4","test_rc003b_modificacion_slid_not_associated","tests.api","2026-07-20","passed","2026-07-20","TestCodigosRealesJeffrey","test_return_codes_real","",""
"PV-BAJ: SSH timeout (KMD-5020) — combinaciones VNO × OLT faltantes.","4","test_baj_matriz_ssh_timeout[PV-BAJ-196-CVTR-OLT-VAL-002-True]","tests.api","2026-07-20","passed","2026-07-20","","test_deactivation","",""
"
        ESCENARIO: Rol AUDITOR intenta consultar estado de operación.

        AUDITOR solo tiene audit:read — no tiene transaction:read.
        Las consultas de estado de operación requieren transaction:read.

        Resultado esperado: HTTP 403.
        ","3","test_ops06_auditor_sin_transaction_read_devuelve_403[device-modification-device-modification]","tests.api","2026-07-20","passed","2026-07-20","TestEstadoOperacionAuth","test_operation_status","",""
"PV-ONT: Swap exitoso — combinaciones VNO × OLT faltantes en la matriz.","4","test_ont_matriz_success[PV-ONT-256-CVTR-OLT-VAL-002-True]","tests.api","2026-07-20","passed","2026-07-20","","test_device_modification","",""
"
        ESCENARIO: Rol AUDITOR intenta consultar estado de operación.

        AUDITOR solo tiene audit:read — no tiene transaction:read.
        Las consultas de estado de operación requieren transaction:read.

        Resultado esperado: HTTP 403.
        ","3","test_ops06_auditor_sin_transaction_read_devuelve_403[pon-transfer-pon-transfer]","tests.api","2026-07-20","passed","2026-07-20","TestEstadoOperacionAuth","test_operation_status","",""
"
        Modificación de servicio: todos los flags (IPTV/VOZ/DATOS) están en F.

        El servidor real devuelve u_return_code=90 cuando el body tiene todos
        los flags de servicio en F — no hay nada que modificar en la OLT.
        ","5","test_rc006_modificacion_sin_servicio_seleccionado","tests.api","2026-07-20","passed","2026-07-20","TestCodigosRealesJeffrey","test_return_codes_real","",""
"PV-CAN: Transacción en progreso → 409 KMD-3003 — combinaciones VNO × OLT faltantes.","3","test_can_matriz_txn_en_progreso_409[ids0-DTV-OLT-SAN-002-True-DTV/Huawei-MA5800]","tests.api","2026-07-20","passed","2026-07-20","","test_cancel_order","",""
"
        ESCENARIO: Intentar UPDATE/DELETE en audit_log → PostgreSQL lo rechaza.

        Resultado esperado: raises asyncpg.InsufficientPrivilegeError. 0 modificaciones aplicadas.
        ","0","test_db04_audit_log_inmutable_update_delete_denegado","tests.api","2026-07-20","skipped","2026-07-20","TestIntegridadBaseDatos","test_database","",""
"PASO 6 — Consultar estado Cambio Dispositivo.","3","test_e2e_06_estado_cambio_dispositivo[Huawei-DTV]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"PASO 6 — Consultar estado Cambio Dispositivo.","4","test_e2e_06_estado_cambio_dispositivo[Huawei-GTD]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"PASO 4 — Consultar estado Modificacion.","4","test_e2e_04_estado_modificacion[Nokia-GTD]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"PV-BAJ: SSH timeout (KMD-5020) — combinaciones VNO × OLT faltantes.","4","test_baj_matriz_ssh_timeout[PV-BAJ-199-CVTR-OLT-VAL-003-True]","tests.api","2026-07-20","passed","2026-07-20","","test_deactivation","",""
"
        ESCENARIO: Activación Nokia SSAA grupo BX (tecnología XGSPON).

        BX es el grupo para clientes XGSPON de alta velocidad.
        Debe generar comandos válidos como cualquier otro grupo.

        Resultado esperado: HTTP 202, al menos un bridge-port.
        ","1","test_nokia_ssaa_grupo_bx_genera_comandos_validos","tests.unit","2026-07-20","passed","2026-07-20","TestNokiaSSAA","test_command_builder","",""
"
        ESCENARIO: Consulta de estado con UUID centinela (todos-ceros).

        El UUID 00000000-0000-0000-0000-000000000000 es el centinela estándar
        para ""transacción no encontrada"" en el mock — equivale a un txn_id
        inexistente o ya expirado del historial.

        Resultado esperado: HTTP 404.
        ","2","test_ops03_uuid_no_encontrado_devuelve_404[service-modification-service-modification]","tests.api","2026-07-20","passed","2026-07-20","TestEstadoOperacionNotFound","test_operation_status","",""
"
        ESCENARIO: Swap Nokia FTTH — VNO TCH (Movistar).

        Resultado esperado: HTTP 202.
        ","4","test_ont04_nokia_ftth_tch_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestSwapValido","test_device_modification","",""
"
        ESCENARIO: Usuario con rol VIEWER intenta modificar.

        VIEWER solo puede leer — no puede cambiar velocidades ni bloquear servicios.

        Resultado esperado: HTTP 403.
        ","3","test_mod14_viewer_no_puede_modificar","tests.api","2026-07-20","passed","2026-07-20","TestModificacionRBACPortal","test_modification","",""
"PV-PAR-294: Paridad Cambio de ONT FTTH DirecTV/Nokia — Komands ≡ BluePlanet.","0","test_par294_dtv_nokia_cambio_ont_paridad_komands_blueplanet","tests.api","2026-07-20","skipped","2026-07-20","TestParidadDTVNokia","test_par_provision","",""
"PV-ONT: Alta falla → ROLLED_BACK — combinaciones VNO × OLT faltantes.

    El centinela new_serial_ont=""FAIL00000000"" hace que el mock devuelva ROLLED_BACK
    (simula que la baja del ONT viejo fue exitosa pero el alta del nuevo falló).
    ","4","test_ont_matriz_fallo_alta_rolled_back[PV-ONT-265-ENTEL-OLT-SCL-011-True]","tests.api","2026-07-20","passed","2026-07-20","","test_device_modification","",""
"
        ESCENARIO: PASO 1 — Alta de acceso Nokia FTTH con Internet + VoIP.

        ServiceNow solicita activar el ONT ALCL00QA0001 en OLT-SAN-001
        slot 1 / PON 0 / posición 99. Komands encola la operación y retorna
        un txn_id para seguimiento.

        Dato de prueba:
            OLT: OLT-SAN-001 | Slot: 1 | PON: 0 | ONT ID: 99
            Serial: ALCL00QA0001 | VNO: DTV | Producto: FTTH 100M/20M

        Resultado esperado: HTTP 202 + txn_id presente.
        ","5","test_e2e_01_alta_nokia_ftth","tests.e2e","2026-07-20","passed","2026-07-20","TestCicloVidaPostVenta","test_lifecycle_postventa","",""
